"YEAR","BALLOT","USETECH","HAPPY","PARTYID","RINCOME","RACE","SEX","DEGREE","EDUC","AGE","MARITAL","HRS2","HRS1","WRKSTAT","ID_","UNHAPPY"
2018,3,0,3,5,12,1,1,1,12,27,5,-1,44,1,1853,2
2018,1,-1,1,3,0,1,2,1,10,28,1,-1,-1,7,1854,0
2018,2,-1,2,2,0,1,1,4,18,61,3,-1,-1,5,1855,0
2018,3,-1,1,4,0,1,2,1,13,67,1,-1,-1,7,1856,2
2018,2,-1,3,5,0,1,1,0,10,80,2,-1,-1,5,1857,4
2018,3,-1,2,0,0,1,2,4,16,86,2,-1,-1,7,1858,2
2018,1,50,1,3,10,3,2,1,12,33,1,-1,40,1,1859,0
2018,3,50,1,3,12,1,2,3,18,28,5,-1,36,1,1860,1
2018,1,100,2,3,0,1,2,1,9,30,3,-1,60,1,1861,0
2018,3,-1,3,2,2,1,2,1,14,23,5,-1,-1,6,1862,4
2018,2,80,1,2,12,3,2,4,18,45,1,-1,36,1,1863,0
2018,1,25,2,6,12,1,1,0,11,77,3,-1,24,2,1864,0
2018,2,-1,2,7,0,1,2,0,11,39,1,-1,-1,7,1865,3
2018,3,-1,1,6,0,1,1,1,14,81,1,-1,-1,5,1866,1
2018,1,-1,3,3,98,3,2,0,9,32,4,-1,-1,4,1867,0
2018,3,100,1,5,12,1,1,0,11,34,1,-1,86,1,1868,1
2018,1,-1,3,1,0,1,2,2,19,39,5,-1,-1,8,1869,0
2018,3,100,3,2,12,3,2,1,13,59,3,-1,40,1,1870,3
2018,1,20,2,3,12,3,1,3,13,49,3,-1,89,1,1871,0
2018,3,-1,2,4,0,1,1,3,16,84,1,-1,-1,5,1872,3
2018,2,100,2,3,2,1,2,0,11,24,5,-1,42,1,1873,0
2018,1,100,1,1,0,3,1,1,13,52,1,-1,40,1,1874,0
2018,2,-1,2,4,0,1,2,1,12,36,1,-1,-1,7,1875,3
2018,2,-1,2,7,0,3,2,0,6,30,1,-1,-1,7,1876,0
2018,1,-1,1,0,0,2,2,1,12,67,5,-1,-1,5,1877,0
2018,3,-1,2,3,0,1,1,0,10,18,5,-1,-1,6,1878,3
2018,2,10,2,3,12,2,2,1,12,53,5,-1,40,1,1879,1
2018,3,-1,3,6,3,1,2,1,9,49,4,-1,-1,4,1880,3
2018,1,0,1,2,0,2,2,1,13,24,5,-1,48,1,1881,0
2018,3,-1,1,1,0,3,2,0,8,72,4,-1,-1,5,1882,1
2018,1,-1,1,4,0,1,2,1,12,54,1,-1,-1,7,1883,0
2018,1,30,2,4,1,3,1,1,12,21,5,-1,40,1,1884,0
2018,2,0,1,3,12,3,1,1,9,34,1,-1,60,1,1885,0
2018,1,50,3,1,12,1,2,1,12,60,3,-1,36,1,1886,0
2018,3,-1,1,6,0,1,2,1,12,25,1,-1,-1,7,1887,2
2018,2,999,2,4,12,3,2,1,12,53,3,40,-1,3,1888,1
2018,1,20,2,3,12,1,1,1,12,33,1,-1,55,1,1889,0
2018,3,75,1,4,12,3,2,1,12,30,1,-1,48,1,1890,1
2018,3,0,2,2,11,3,1,1,11,43,3,-1,55,1,1891,1
2018,2,0,3,3,11,3,1,0,10,27,5,-1,89,1,1892,3
2018,3,-1,1,3,0,2,1,1,11,57,5,-1,-1,8,1893,2
2018,2,-1,2,1,0,3,2,0,8,43,5,-1,-1,4,1894,0
2018,1,0,2,0,0,3,2,1,13,49,3,-1,40,1,1895,0
2018,3,20,2,3,11,1,2,0,10,61,3,-1,62,1,1896,3
2018,3,75,2,1,12,3,1,1,14,39,4,-1,54,1,1897,2
2018,2,60,2,6,0,1,2,1,14,54,3,-1,38,1,1898,1
2018,1,100,2,1,12,3,2,0,8,55,1,-1,65,1,1899,0
2018,2,90,2,1,0,2,1,1,12,54,5,-1,20,2,1900,1
2018,2,30,2,5,12,3,1,0,11,49,1,-1,75,1,1901,0
2018,2,-1,1,3,2,2,2,1,12,77,3,-1,-1,5,1902,1
2018,1,-1,2,3,0,1,2,1,10,80,1,-1,-1,7,1903,0
2018,3,80,3,1,12,1,1,0,10,43,1,-1,65,1,1904,1
2018,1,0,3,3,3,3,2,0,4,45,2,-1,40,1,1905,0
2018,1,-1,1,1,12,2,1,1,15,33,1,-1,-1,4,1906,0
2018,3,100,2,6,12,1,1,1,14,51,3,-1,70,1,1907,2
2018,3,50,2,3,9,1,2,1,12,34,5,-1,34,1,1908,4
2018,3,90,1,5,12,1,1,3,17,28,1,-1,50,1,1909,1
2018,2,20,1,6,12,1,2,2,15,35,1,-1,40,1,1910,0
2018,1,30,3,2,13,1,1,3,16,61,2,-1,40,1,1911,0
2018,1,90,2,2,12,1,2,4,20,35,1,-1,20,1,1912,0
2018,2,40,2,0,12,1,2,1,14,66,3,-1,30,1,1913,0
2018,1,90,2,6,0,1,1,1,12,43,3,-1,60,1,1914,0
2018,3,100,3,0,0,1,1,1,11,20,5,-1,60,1,1915,2
2018,1,-1,2,9,0,1,1,4,20,60,1,-1,-1,5,1916,0
2018,3,-1,2,6,0,1,2,2,13,64,1,-1,-1,5,1917,2
2018,1,-1,3,3,0,3,1,1,12,34,5,-1,-1,7,1918,0
2018,2,100,2,1,12,1,1,1,12,60,5,-1,40,1,1919,3
2018,2,5,1,4,12,1,1,1,12,34,5,-1,60,1,1920,0
2018,3,20,2,1,0,1,2,1,14,31,1,-1,24,2,1921,2
2018,2,98,2,5,12,1,1,1,12,24,5,-1,89,1,1922,0
2018,1,80,2,0,12,3,2,3,16,64,3,-1,40,1,1923,0
2018,3,95,2,1,13,1,2,2,15,38,5,30,-1,3,1924,5
2018,1,50,2,1,12,1,1,0,11,56,5,-1,45,1,1925,0
2018,3,100,1,3,12,1,2,3,17,60,3,-1,40,1,1926,2
2018,1,100,1,3,0,1,1,1,13,27,5,-1,20,1,1927,0
2018,3,10,3,3,5,1,2,1,12,25,5,-1,22,2,1928,3
2018,1,70,2,9,13,3,1,1,12,38,5,-1,50,1,1929,0
2018,1,0,2,6,0,3,2,3,16,71,3,-1,20,2,1930,0
2018,1,100,1,0,9,1,1,1,11,73,1,-1,30,1,1931,0
2018,3,-1,2,0,0,1,2,4,20,61,1,-1,-1,5,1932,3
2018,2,0,1,3,0,1,2,0,9,30,4,-1,15,2,1933,3
2018,2,-1,2,1,0,1,2,4,20,66,3,-1,-1,5,1934,0
2018,1,10,2,4,2,1,2,1,12,53,3,-1,6,2,1935,0
2018,3,100,2,0,0,1,1,3,16,41,1,-1,15,2,1936,2
2018,1,20,2,5,12,1,2,4,18,56,1,-1,50,1,1937,0
2018,3,100,3,1,0,1,2,3,16,26,1,-1,40,1,1938,3
2018,1,-1,2,3,12,1,1,3,19,39,1,-1,-1,6,1939,0
2018,1,-1,1,6,0,1,2,3,16,60,1,-1,-1,7,1940,0
2018,1,90,1,5,12,1,1,4,20,56,1,-1,50,1,1941,0
2018,3,-1,2,1,0,1,2,1,12,18,5,-1,-1,6,1942,1
2018,1,-1,1,6,0,1,2,4,16,62,1,-1,-1,5,1943,0
2018,3,-1,1,1,0,1,2,1,14,48,1,-1,-1,7,1944,1
2018,2,80,3,5,12,1,2,4,20,44,1,-1,45,1,1945,3
2018,1,999,2,3,13,1,1,4,16,55,1,-1,60,1,1946,0
2018,2,-1,2,7,0,1,1,1,15,21,5,-1,-1,6,1947,3
2018,1,90,2,1,8,1,1,3,16,24,5,-1,24,1,1948,0
2018,2,-1,2,6,0,1,1,1,14,36,1,-1,-1,7,1949,2
2018,1,80,3,7,12,1,1,3,16,29,5,-1,55,1,1950,0
2018,3,-1,2,1,0,3,2,1,15,66,3,-1,-1,5,1951,2
2018,1,60,2,5,12,1,2,3,16,33,3,-1,24,2,1952,0
2018,3,-1,2,4,0,1,1,2,14,58,3,-1,-1,5,1953,1
2018,1,-1,2,6,0,1,2,1,12,76,3,-1,-1,5,1954,0
2018,2,1,2,4,8,1,1,1,12,46,5,-1,45,1,1955,0
2018,1,90,2,2,12,1,2,1,12,30,5,-1,60,1,1956,0
2018,2,75,2,5,12,1,2,3,17,49,3,-1,50,1,1957,2
2018,1,50,2,6,12,1,1,2,14,51,3,-1,56,1,1958,0
2018,3,-1,2,0,0,1,1,1,12,63,1,-1,-1,5,1959,4
2018,1,-1,2,0,0,1,1,1,10,39,1,-1,-1,7,1960,0
2018,3,5,3,5,10,3,2,1,14,69,3,-1,22,2,1961,4
2018,1,90,2,3,12,1,1,1,12,24,1,-1,40,1,1962,0
2018,1,0,1,3,13,3,1,4,20,99,1,-1,40,1,1963,0
2018,2,0,1,3,2,3,2,0,6,42,3,-1,54,1,1964,1
2018,1,10,2,3,12,3,1,1,12,30,1,-1,48,1,1965,0
2018,1,100,2,1,12,1,2,1,13,32,1,-1,40,1,1966,0
2018,2,-1,2,3,0,3,2,0,6,41,1,-1,-1,7,1967,0
2018,1,-1,1,0,0,1,2,1,13,67,3,-1,-1,5,1968,0
2018,3,100,2,3,11,1,2,1,14,28,3,-1,50,1,1969,4
2018,3,-1,1,7,13,3,2,3,16,60,5,-1,-1,5,1970,1
2018,1,95,2,5,12,1,2,1,14,51,3,-1,54,1,1971,0
2018,3,85,2,2,12,1,1,1,16,32,5,-1,40,1,1972,2
2018,1,-1,1,0,9,2,1,1,16,28,5,-1,-1,4,1973,0
2018,3,90,2,4,12,1,1,1,13,59,1,-1,44,1,1974,1
2018,2,0,2,3,7,1,2,0,9,38,1,-1,35,1,1975,1
2018,1,-1,2,6,0,1,2,1,12,70,1,-1,-1,5,1976,0
2018,3,-1,2,5,10,2,1,2,15,36,5,-1,-1,7,1977,4
2018,2,100,1,4,0,1,1,3,16,29,5,-1,60,1,1978,0
2018,1,0,3,3,7,3,1,0,2,59,4,-1,45,1,1979,0
2018,3,5,1,3,10,3,2,0,9,42,1,-1,40,1,1980,2
2018,2,-1,3,0,0,3,1,1,12,60,5,-1,-1,7,1981,5
2018,1,-1,3,0,0,1,1,1,13,56,4,-1,-1,8,1982,0
2018,3,100,1,2,12,1,1,4,18,34,5,-1,70,1,1983,3
2018,2,85,1,2,12,1,2,3,16,32,5,-1,40,1,1984,0
2018,3,-1,3,4,6,2,2,1,12,22,5,-1,-1,7,1985,4
2018,2,20,1,2,5,3,2,1,13,35,1,-1,40,1,1986,2
2018,3,1,1,3,0,2,2,1,12,22,5,-1,16,2,1987,2
2018,1,-1,1,5,0,1,2,1,12,25,5,-1,-1,7,1988,0
2018,3,-1,1,3,0,3,1,1,12,44,5,-1,-1,4,1989,4
2018,2,-1,2,1,10,3,2,1,12,66,3,-1,-1,5,1990,2
2018,1,0,2,6,1,3,1,0,11,44,5,-1,18,2,1991,0
2018,3,-1,2,3,4,3,1,0,0,47,2,-1,-1,4,1992,1
2018,1,-1,2,3,98,1,1,1,12,21,5,-1,-1,4,1993,0
2018,1,-1,1,3,0,1,2,0,9,43,3,-1,-1,7,1994,0
2018,1,-1,2,3,0,1,1,0,8,51,3,-1,-1,8,1995,0
2018,2,-1,2,2,0,1,2,2,14,67,1,-1,-1,5,1996,0
2018,2,-1,2,1,0,1,1,1,14,71,1,-1,-1,5,1997,3
2018,3,-1,3,0,0,1,2,3,16,85,2,-1,-1,5,1998,1
2018,2,-1,2,0,0,1,2,4,19,72,3,-1,-1,7,1999,0
2018,2,-1,1,0,0,3,2,1,12,51,5,-1,-1,5,2000,2
2018,1,-1,2,6,0,3,1,0,11,81,1,-1,-1,5,2001,0
2018,2,25,2,0,12,1,2,1,15,60,3,-1,34,1,2002,2
2018,2,70,2,5,12,1,2,3,17,56,1,-1,45,1,2003,0
2018,2,10,2,6,12,1,2,3,17,55,1,-1,40,1,2004,3
2018,1,-1,2,0,0,1,1,1,15,49,1,-1,-1,6,2005,0
2018,2,-1,2,5,0,1,2,2,15,64,1,-1,-1,7,2006,1
2018,3,50,3,1,0,3,2,3,20,29,5,-1,20,2,2007,4
2018,2,25,2,0,12,1,2,4,16,46,4,-1,50,1,2008,0
2018,3,-1,2,0,0,1,2,1,12,19,5,-1,-1,6,2009,2
2018,2,-1,2,2,0,3,2,1,12,19,5,-1,-1,6,2010,0
2018,1,-1,2,0,0,1,1,1,12,19,5,-1,-1,6,2011,0
2018,2,-1,2,6,0,1,2,3,16,41,1,-1,-1,7,2012,2
2018,3,5,2,0,10,1,1,3,16,25,5,-1,40,1,2013,2
2018,1,-1,2,9,0,1,1,1,15,73,1,-1,-1,5,2014,0
2018,2,-1,2,3,0,1,1,1,13,74,1,-1,-1,5,2015,1
2018,2,2.5,2,6,11,1,2,1,12,53,1,-1,32,2,2016,2
2018,1,-1,2,6,0,1,2,1,12,49,3,-1,-1,7,2017,0
2018,3,-1,1,6,0,1,1,1,15,69,1,-1,-1,5,2018,1
2018,2,95,2,6,13,1,1,3,18,55,1,-1,1,1,2019,0
2018,1,25,2,5,0,1,1,1,15,51,1,-1,48,1,2020,0
2018,2,-1,2,1,0,1,1,2,14,68,5,-1,-1,5,2021,4
2018,1,-1,1,5,0,1,2,2,15,66,1,-1,-1,5,2022,0
2018,2,-1,2,5,0,3,1,3,18,63,3,-1,-1,5,2023,0
2018,1,1,3,2,12,1,1,2,17,57,3,-1,60,1,2024,0
2018,3,25,1,6,12,1,1,4,20,44,1,-1,80,1,2025,1
2018,1,999,2,3,12,2,2,3,16,26,5,99,-1,3,2026,0
2018,3,60,3,0,12,1,1,4,20,44,5,-1,45,1,2027,3
2018,1,75,1,1,12,1,2,4,19,58,3,-1,84,1,2028,0
2018,2,0,1,3,11,1,2,2,14,41,3,-1,43,1,2029,1
2018,3,-1,2,7,0,1,1,3,19,24,1,-1,-1,6,2030,2
2018,1,40,2,2,11,1,2,2,15,28,1,-1,20,2,2031,0
2018,2,80,2,0,12,1,2,3,16,36,5,-1,40,1,2032,0
2018,3,-1,2,0,2,1,1,2,14,34,1,-1,-1,7,2033,3
2018,2,100,1,0,11,1,2,1,14,25,1,-1,40,1,2034,2
2018,3,100,2,0,12,3,2,1,14,62,1,-1,30,2,2035,2
2018,2,100,2,2,12,1,2,1,12,33,5,-1,40,1,2036,0
2018,1,82.5,2,1,12,1,1,1,14,37,5,-1,40,1,2037,0
2018,3,15,1,6,12,1,1,0,9,36,4,-1,35,1,2038,2
2018,1,-1,3,3,0,1,1,1,10,41,3,-1,-1,4,2039,0
2018,2,90,2,0,12,3,2,1,12,61,3,-1,50,1,2040,0
2018,1,100,1,6,12,1,1,4,19,71,1,-1,64,1,2041,0
2018,2,50,3,0,12,1,1,4,20,53,1,-1,40,1,2042,0
2018,1,1,2,2,12,3,1,1,12,44,3,-1,43,1,2043,0
2018,3,65,2,3,12,3,1,2,14,50,3,-1,40,1,2044,3
2018,2,-1,3,1,0,1,1,0,11,75,3,-1,-1,5,2045,4
2018,3,-1,3,5,0,3,2,1,16,69,2,-1,-1,5,2046,1
2018,1,-1,2,5,0,1,2,3,18,63,1,-1,-1,7,2047,0
2018,2,-1,2,0,0,3,2,1,12,80,2,-1,-1,7,2048,1
2018,1,0,1,3,5,1,1,1,12,66,1,-1,24,2,2049,0
2018,1,75,2,5,12,1,1,1,12,35,4,-1,65,1,2050,0
2018,3,95,2,7,12,1,1,1,12,44,1,-1,46,1,2051,3
2018,1,-1,2,2,0,1,2,1,12,81,2,-1,-1,5,2052,0
2018,3,-1,1,6,0,1,1,1,14,76,1,-1,-1,5,2053,2
2018,3,-1,2,3,0,1,2,1,12,34,1,-1,-1,7,2054,3
2018,1,0,3,6,4,1,1,0,8,18,5,-1,30,1,2055,0
2018,3,10,3,2,12,1,1,1,12,36,5,-1,50,1,2056,4
2018,2,-1,2,6,0,1,2,2,14,70,3,-1,-1,5,2057,4
2018,3,-1,1,3,0,1,2,0,11,41,1,-1,-1,7,2058,1
2018,2,-1,2,4,0,1,2,1,12,34,1,-1,-1,7,2059,0
2018,1,-1,1,5,0,1,1,1,12,57,3,-1,-1,7,2060,0
2018,3,-1,2,2,0,1,2,1,14,30,5,-1,-1,7,2061,3
2018,2,7,2,9,12,1,2,2,14,56,4,-1,40,1,2062,0
2018,1,70,3,0,10,1,2,1,12,53,5,-1,60,1,2063,0
2018,2,10,1,5,4,1,2,3,18,54,1,-1,3,2,2064,1
2018,2,-1,1,9,0,1,2,1,14,70,2,-1,-1,5,2065,0
2018,3,70,1,4,3,3,1,1,12,37,5,-1,20,2,2066,1
2018,2,-1,1,4,0,3,1,0,9,59,1,-1,-1,5,2067,2
2018,2,20,2,2,11,1,2,1,10,51,4,-1,40,1,2068,0
2018,3,98,3,4,12,1,2,2,14,52,1,-1,40,1,2069,4
2018,2,-1,3,2,0,1,2,1,15,53,3,-1,-1,7,2070,2
2018,3,-1,2,4,0,1,2,1,11,60,3,-1,-1,5,2071,3
2018,2,-1,2,1,0,1,2,0,11,18,5,-1,-1,6,2072,0
2018,1,-1,1,2,0,1,2,0,9,33,1,-1,-1,7,2073,0
2018,2,50,3,4,10,1,1,1,12,22,5,-1,50,1,2074,0
2018,1,50,1,4,9,1,2,1,12,53,3,-1,32,2,2075,0
2018,3,-1,1,1,12,1,2,1,12,66,2,-1,-1,5,2076,2
2018,2,40,2,2,12,1,1,4,18,28,5,-1,48,1,2077,2
2018,1,0,2,3,0,1,2,1,12,27,1,-1,35,1,2078,0
2018,3,-1,2,3,0,1,1,1,12,89,2,-1,-1,5,2079,9
2018,2,60,1,2,11,2,1,1,12,26,1,-1,89,1,2080,1
2018,1,0,2,3,9,1,2,1,14,28,1,-1,13,2,2081,0
2018,2,100,2,6,9,1,2,2,14,66,1,-1,21,2,2082,0
2018,1,10,1,7,11,1,1,1,14,59,1,-1,40,1,2083,0
2018,2,-1,1,6,0,1,1,3,16,80,1,-1,-1,5,2084,1
2018,1,50,2,5,13,1,2,1,12,75,1,-1,38,1,2085,0
2018,2,-1,2,5,0,1,2,1,12,73,1,-1,-1,5,2086,0
2018,2,0,2,5,12,1,1,1,12,64,1,-1,40,1,2087,1
2018,3,30,2,6,12,3,1,2,14,36,1,84,-1,3,2088,2
2018,1,-1,2,4,0,1,1,0,8,65,1,-1,-1,5,2089,0
2018,2,-1,2,6,0,1,1,1,12,82,2,-1,-1,5,2090,2
2018,3,-1,2,4,8,1,2,1,13,29,5,-1,-1,4,2091,4
2018,2,95,2,0,12,1,1,3,16,37,1,-1,45,1,2092,2
2018,1,80,2,5,12,1,1,3,17,39,1,-1,65,1,2093,0
2018,3,999,1,6,12,1,2,2,14,40,1,-1,40,1,2094,2
2018,2,999,3,1,9,1,2,3,16,39,1,-1,5,2,2095,0
2018,3,-1,2,6,0,1,2,1,12,63,1,-1,-1,5,2096,3
2018,1,-1,2,6,0,1,2,1,12,39,1,-1,-1,7,2097,0
2018,3,999,2,4,12,1,2,2,14,33,5,-1,56,1,2098,2
2018,1,10,2,5,12,1,2,1,13,57,3,-1,60,1,2099,0
2018,3,50,2,2,12,1,2,2,16,44,2,-1,40,1,2100,2
2018,1,100,1,5,13,1,2,2,17,43,1,-1,45,1,2101,0
2018,3,999,1,4,12,1,1,3,15,48,1,-1,45,1,2102,1
2018,3,30,2,3,12,1,1,1,12,27,5,-1,48,1,2103,2
2018,3,-1,2,1,0,1,2,1,12,59,2,-1,-1,5,2104,1
2018,1,10,2,2,12,3,1,1,13,46,1,-1,40,1,2105,0
2018,2,999,2,5,12,1,1,2,14,51,1,-1,40,1,2106,1
2018,3,85,1,6,12,1,1,3,16,63,1,-1,40,1,2107,1
2018,1,-1,1,6,0,1,2,1,12,76,2,-1,-1,5,2108,0
2018,3,80,1,5,13,1,2,3,16,56,1,-1,40,1,2109,1
2018,1,999,1,5,12,1,1,1,13,39,1,-1,30,1,2110,0
2018,3,50,2,3,9,1,2,2,14,34,5,-1,45,1,2111,2
2018,1,0,2,3,9,1,2,1,12,36,1,-1,35,1,2112,0
2018,2,-1,3,3,0,1,2,1,12,51,5,-1,-1,7,2113,0
2018,3,-1,2,3,0,1,1,3,20,62,2,-1,-1,5,2114,1
2018,1,-1,1,1,0,2,2,1,14,75,2,-1,-1,7,2115,0
2018,2,-1,3,5,0,1,1,1,12,68,3,-1,-1,5,2116,3
2018,2,-1,1,3,0,1,2,1,10,79,2,-1,-1,5,2117,0
2018,2,-1,2,5,0,1,2,1,14,66,3,-1,-1,5,2118,2
2018,3,-1,3,3,0,1,2,0,10,20,1,-1,-1,7,2119,3
2018,2,-1,1,4,0,1,2,1,12,74,1,-1,-1,5,2120,0
2018,2,100,3,1,12,2,2,1,14,48,4,35,-1,3,2121,5
2018,3,75,2,5,0,1,2,1,13,52,1,-1,40,1,2122,2
2018,3,-1,2,5,0,1,1,1,14,87,2,-1,-1,5,2123,2
2018,3,0,1,3,12,1,1,2,14,39,1,-1,40,1,2124,3
2018,2,999,2,2,0,2,2,1,14,35,1,-1,99,1,2125,0
2018,3,30,2,5,0,1,2,1,14,30,5,-1,40,1,2126,1
2018,3,-1,2,4,1,1,2,1,13,20,5,-1,-1,6,2127,3
2018,2,5,2,5,12,1,2,1,12,49,1,-1,40,1,2128,0
2018,3,0,2,1,12,1,2,3,17,36,1,-1,40,1,2129,1
2018,2,0,1,1,12,1,1,0,7,40,1,-1,60,1,2130,0
2018,1,-1,2,1,12,1,1,1,12,62,1,-1,-1,5,2131,0
2018,2,-1,2,6,9,1,2,1,12,22,5,-1,-1,4,2132,2
2018,1,80,1,0,12,1,2,4,20,38,1,-1,50,1,2133,0
2018,3,65,1,4,12,1,1,4,16,59,1,-1,45,1,2134,1
2018,2,20,1,2,11,1,2,1,15,25,1,-1,30,1,2135,0
2018,1,-1,2,1,0,1,2,1,12,55,1,-1,-1,7,2136,0
2018,3,100,1,5,12,1,2,1,12,37,1,-1,35,1,2137,2
2018,2,50,1,6,8,1,2,4,16,72,1,-1,6,2,2138,1
2018,1,4,1,3,98,1,2,0,9,58,1,-1,40,1,2139,0
2018,2,100,1,4,11,1,2,1,12,65,1,-1,22,2,2140,0
2018,3,-1,2,2,8,1,2,1,12,46,1,-1,-1,7,2141,1
2018,2,-1,2,3,0,1,2,1,12,50,1,-1,-1,7,2142,3
2018,3,-1,2,5,0,1,1,1,12,85,1,-1,-1,5,2143,1
2018,1,-1,2,4,0,1,1,3,16,73,1,-1,-1,5,2144,0
2018,3,10,2,7,12,1,1,1,12,89,2,-1,60,2,2145,2
2018,3,-1,2,0,0,1,1,1,14,69,2,-1,-1,5,2146,3
2018,2,-1,1,1,0,1,1,1,12,71,3,-1,-1,5,2147,1
2018,1,-1,1,6,0,1,2,1,12,66,1,-1,-1,7,2148,0
2018,2,-1,2,6,0,1,1,0,11,19,5,-1,-1,6,2149,0
2018,1,-1,2,4,0,1,1,0,6,56,1,-1,-1,8,2150,0
2018,2,17.5,3,3,12,1,1,0,8,46,3,70,-1,3,2151,5
2018,2,-1,2,5,0,1,2,1,14,49,1,-1,-1,8,2152,2
2018,3,0,2,3,12,1,2,1,14,34,5,-1,40,1,2153,2
2018,2,100,2,1,0,1,2,1,14,31,1,-1,13,2,2154,0
2018,2,5,3,1,11,2,2,1,12,32,5,-1,37,1,2155,5
2018,1,75,2,0,11,1,1,3,17,26,5,-1,40,1,2156,0
2018,1,0,2,0,13,1,1,1,12,53,4,-1,70,1,2157,0
2018,3,20,8,3,98,1,1,1,12,49,5,-1,30,1,2158,1
2018,1,100,2,3,1,2,2,1,13,20,5,-1,65,1,2159,0
2018,3,10,2,5,12,1,2,1,12,39,3,-1,80,1,2160,2
2018,1,70,1,2,12,1,2,1,12,38,1,-1,70,1,2161,0
2018,2,100,3,4,12,1,1,4,19,33,5,-1,50,1,2162,4
2018,2,5,2,4,9,1,1,1,12,63,1,-1,30,2,2163,0
2018,1,-1,1,2,0,1,1,0,9,82,1,-1,-1,5,2164,0
2018,3,100,3,2,0,1,2,1,12,47,5,-1,65,1,2165,3
2018,1,0,2,5,0,1,1,2,14,38,1,-1,45,1,2166,0
2018,1,2,2,1,12,2,1,1,14,25,5,-1,64,1,2167,0
2018,2,0,1,4,12,2,2,0,9,55,5,-1,34,1,2168,3
2018,3,100,1,4,12,3,2,1,10,55,1,-1,40,1,2169,1
2018,1,-1,2,4,0,1,2,3,16,74,5,-1,-1,5,2170,0
2018,1,-1,1,6,0,1,1,1,12,77,1,-1,-1,5,2171,0
2018,1,80,1,0,1,1,2,1,12,61,2,-1,50,1,2172,0
2018,3,96,2,6,12,1,1,1,12,29,5,-1,40,1,2173,3
2018,1,50,2,3,9,1,2,1,12,29,1,-1,45,1,2174,0
2018,2,50,2,1,12,3,2,1,12,31,5,-1,40,1,2175,0
2018,3,10,2,0,10,1,2,1,12,37,3,-1,47,1,2176,3
2018,2,-1,2,6,0,1,1,1,12,74,3,-1,-1,5,2177,3
2018,1,0,3,0,9,1,2,2,14,80,2,-1,24,2,2178,0
2018,3,-1,2,1,0,1,2,1,12,78,2,-1,-1,5,2179,2
2018,3,-1,1,5,0,1,1,1,12,59,1,-1,-1,5,2180,2
2018,2,25,2,1,8,1,2,1,12,39,1,-1,30,2,2181,0
2018,2,-1,2,6,0,1,1,1,12,59,3,-1,-1,5,2182,0
2018,2,5,2,6,12,1,1,1,12,52,1,-1,50,1,2183,1
2018,1,-1,2,5,0,1,2,3,16,44,1,-1,-1,7,2184,0
2018,2,10,2,3,12,1,2,1,12,36,5,-1,36,1,2185,0
2018,1,-1,1,0,0,1,1,1,12,83,1,-1,-1,5,2186,0
2018,1,100,1,3,12,1,2,1,12,47,3,-1,40,1,2187,0
2018,2,5,2,2,9,1,1,1,12,65,1,-1,60,2,2188,0
2018,1,100,2,3,0,1,1,1,12,37,1,-1,60,1,2189,0
2018,2,80,2,2,12,1,2,3,16,56,1,-1,30,1,2190,0
2018,1,2,1,6,12,1,1,1,12,40,1,-1,1,1,2191,0
2018,3,75,1,0,12,1,1,4,16,39,1,-1,40,1,2192,2
2018,1,0.5,2,3,9,1,2,3,19,30,5,-1,40,1,2193,0
2018,3,-1,1,3,0,3,1,4,15,29,5,-1,-1,6,2194,1
2018,1,75,2,3,2,3,2,1,12,24,5,-1,16,2,2195,0
2018,2,-1,2,3,0,1,2,1,12,59,4,-1,-1,8,2196,0
2018,2,50,1,7,0,1,1,1,14,44,1,-1,55,1,2197,0
2018,1,-1,3,0,12,2,1,3,16,59,3,-1,-1,5,2198,0
2018,3,100,2,2,12,1,1,4,18,39,5,-1,40,1,2199,3
2018,2,-1,3,4,0,1,2,1,14,72,3,-1,-1,5,2200,3
2018,1,0,2,5,4,1,2,1,10,56,3,-1,38,1,2201,0
2018,2,50,2,1,0,1,2,1,14,36,3,-1,40,1,2202,0
2018,2,-1,1,0,0,1,1,1,12,82,1,-1,-1,5,2203,1
2018,3,0,2,3,0,1,2,1,13,35,5,-1,25,2,2204,3
2018,2,60,2,4,0,1,1,2,15,37,1,-1,40,1,2205,0
2018,1,100,3,3,12,1,1,1,12,62,1,-1,50,1,2206,0
2018,3,60,2,5,12,1,2,4,20,33,1,-1,50,1,2207,1
2018,2,0,2,6,0,1,1,1,12,25,5,-1,8,2,2208,2
2018,1,50,1,3,10,1,2,2,16,40,1,-1,36,2,2209,0
2018,3,-1,3,4,0,1,2,2,14,63,3,-1,-1,5,2210,3
2018,3,90,2,1,12,1,2,4,20,50,1,-1,45,1,2211,3
2018,2,-1,1,6,0,1,1,1,14,71,1,-1,-1,5,2212,1
2018,1,-1,1,5,0,1,1,0,8,77,2,-1,-1,5,2213,0
2018,3,-1,3,2,0,1,1,1,12,33,5,-1,-1,4,2214,5
2018,2,-1,1,6,0,1,1,1,12,54,5,-1,-1,7,2215,0
2018,2,-1,1,1,0,1,1,1,12,41,1,-1,-1,7,2216,1
2018,1,5,3,1,12,1,1,3,17,51,1,-1,40,1,2217,0
2018,3,75,2,9,8,1,2,1,12,42,5,-1,55,1,2218,2
2018,1,-1,2,3,0,1,1,1,13,73,1,-1,-1,5,2219,0
